station_abbr;reference_timestamp;kabetuh0;khpoach0;kaalnuh0;kacoryh0;kafaguh0;kafraxh0;kaquerh0
PLS;15.08.2024 06:00;0;0;0;0;0;0;0
PLS;15.08.2024 07:00;0;6;0;0;0;0;0
PLS;15.08.2024 08:00;0;9;0;0;0;0;0
PLS;15.08.2024 09:00;0;12;0;0;0;0;0
PLS;15.08.2024 10:00;0;27;0;0;0;0;0
PLS;15.08.2024 11:00;0;42;0;0;0;0;0
PLS;15.08.2024 12:00;0;36;0;0;0;0;0
PLS;15.08.2024 13:00;0;24;0;0;0;0;0
PLS;15.08.2024 14:00;0;61;0;0;0;0;0
PLS;15.08.2024 15:00;0;46;0;0;0;0;0
PLS;15.08.2024 16:00;0;52;0;0;0;0;0
PLS;15.08.2024 17:00;0;103;0;0;0;0;0
PLS;15.08.2024 18:00;0;21;0;0;0;0;0
PLS;15.08.2024 19:00;0;36;0;0;0;0;0
PLS;15.08.2024 20:00;0;21;0;0;0;0;0
PLS;15.08.2024 21:00;0;9;0;0;0;0;0
PLS;15.08.2024 22:00;0;0;0;0;0;0;0
PLS;15.08.2024 23:00;0;3;0;0;0;0;0
PLS;16.08.2024 00:00;0;6;0;0;0;0;0
PLS;16.08.2024 01:00;0;9;0;0;0;0;0
PLS;16.08.2024 02:00;0;12;0;0;0;0;0
PLS;16.08.2024 03:00;0;3;0;0;0;0;0
PLS;16.08.2024 04:00;0;0;0;0;0;0;0
PLS;16.08.2024 05:00;0;0;0;0;0;0;0
PLS;16.08.2024 06:00;0;3;0;0;0;0;0
PLS;16.08.2024 07:00;0;6;0;0;0;0;0
PLS;16.08.2024 08:00;0;12;0;0;0;0;0
PLS;16.08.2024 09:00;0;15;0;0;0;0;0
PLS;16.08.2024 10:00;0;30;0;0;0;0;0
PLS;16.08.2024 11:00;0;30;0;0;0;0;0
PLS;16.08.2024 12:00;0;27;0;0;0;0;0
PLS;16.08.2024 13:00;0;40;0;0;0;0;0
PLS;16.08.2024 14:00;0;61;0;0;0;0;0
PLS;16.08.2024 15:00;0;46;0;0;0;0;0
PLS;16.08.2024 16:00;0;49;0;0;0;0;0
PLS;16.08.2024 17:00;0;52;0;0;0;0;0
PLS;16.08.2024 18:00;0;85;0;0;0;0;0
PLS;16.08.2024 19:00;0;3;0;0;0;0;0
PLS;16.08.2024 20:00;0;6;0;0;0;0;0
PLS;16.08.2024 21:00;0;15;0;0;0;0;0
PLS;16.08.2024 22:00;0;21;0;0;0;0;0
PLS;16.08.2024 23:00;0;6;0;0;0;0;0
PLS;17.08.2024 00:00;0;0;0;0;0;0;0
PLS;17.08.2024 01:00;0;9;0;0;0;0;0
PLS;17.08.2024 02:00;0;70;0;0;0;0;0
PLS;17.08.2024 03:00;0;0;0;0;0;0;0
PLS;17.08.2024 04:00;0;12;0;0;0;0;0
PLS;17.08.2024 05:00;0;3;0;0;0;0;0
PLS;17.08.2024 06:00;0;6;0;0;0;0;0
PLS;17.08.2024 07:00;0;0;0;0;0;0;0
PLS;17.08.2024 08:00;0;0;0;0;0;0;0
PLS;17.08.2024 09:00;0;0;0;0;0;0;0
PLS;17.08.2024 10:00;0;0;0;0;0;0;0
PLS;17.08.2024 11:00;0;3;0;0;0;0;0
PLS;17.08.2024 12:00;0;6;0;0;0;0;0
PLS;17.08.2024 13:00;0;9;0;0;0;0;0
PLS;17.08.2024 14:00;0;9;0;0;0;0;0
PLS;17.08.2024 15:00;0;3;0;0;0;0;0
PLS;17.08.2024 16:00;0;15;0;0;0;0;0
PLS;17.08.2024 17:00;0;6;0;0;0;0;0
PLS;17.08.2024 18:00;0;9;0;0;0;0;0
PLS;17.08.2024 19:00;0;6;0;0;0;0;0
PLS;17.08.2024 20:00;0;24;0;0;0;0;0
PLS;17.08.2024 21:00;0;36;0;0;0;0;0
PLS;17.08.2024 22:00;0;33;0;0;0;0;0
PLS;17.08.2024 23:00;0;0;0;0;0;0;0
PLS;18.08.2024 00:00;0;12;0;0;0;0;0
PLS;18.08.2024 01:00;0;3;0;0;0;0;0
PLS;18.08.2024 02:00;0;46;0;0;0;0;0
PLS;18.08.2024 03:00;0;26;0;0;0;0;0
PLS;18.08.2024 04:00;0;3;0;0;0;0;0
PLS;18.08.2024 05:00;0;27;0;0;0;0;0
PLS;18.08.2024 06:00;0;30;0;0;0;0;0
PLS;18.08.2024 07:00;0;45;0;0;0;0;0
PLS;18.08.2024 08:00;0;0;0;0;0;0;0
PLS;18.08.2024 09:00;0;3;0;0;0;0;0
PLS;18.08.2024 10:00;0;9;0;0;0;0;0
PLS;18.08.2024 11:00;0;3;0;0;0;0;0
PLS;18.08.2024 12:00;0;9;0;0;0;0;0
PLS;18.08.2024 13:00;0;3;0;0;0;0;0
PLS;18.08.2024 14:00;0;3;0;0;0;0;0
PLS;18.08.2024 15:00;0;3;0;0;0;0;0
PLS;18.08.2024 16:00;0;9;0;0;0;0;0
PLS;18.08.2024 17:00;0;3;0;0;0;0;0
PLS;18.08.2024 18:00;0;0;0;0;0;0;0
PLS;18.08.2024 19:00;0;3;0;0;0;0;0
PLS;18.08.2024 20:00;0;3;0;0;0;0;0
PLS;18.08.2024 21:00;0;6;0;0;0;0;0
PLS;18.08.2024 22:00;0;3;0;0;0;0;0
PLS;18.08.2024 23:00;0;3;0;0;0;0;0
PLS;19.08.2024 00:00;0;6;0;0;0;0;0
PLS;19.08.2024 01:00;0;3;0;0;0;0;0
PLS;19.08.2024 02:00;0;6;0;0;0;0;0
PLS;19.08.2024 03:00;0;0;0;0;0;0;0
PLS;19.08.2024 04:00;0;6;0;0;0;0;0
PLS;19.08.2024 05:00;0;6;0;0;0;0;0
PLS;19.08.2024 06:00;0;9;0;0;0;0;0
PLS;19.08.2024 07:00;0;3;0;0;0;0;0
PLS;19.08.2024 08:00;0;9;0;0;0;0;0
PLS;19.08.2024 09:00;0;6;0;0;0;0;0
PLS;19.08.2024 10:00;0;6;0;0;0;0;0
PLS;19.08.2024 11:00;0;12;0;0;0;0;0
PLS;19.08.2024 12:00;0;21;0;0;0;0;0
PLS;19.08.2024 13:00;0;27;0;0;0;0;0
PLS;19.08.2024 14:00;0;18;0;0;0;0;0
PLS;19.08.2024 15:00;0;36;0;0;0;0;0
PLS;19.08.2024 16:00;0;49;0;0;0;0;0
PLS;19.08.2024 17:00;0;30;0;0;0;0;0
PLS;19.08.2024 18:00;0;6;0;0;0;0;0
PLS;19.08.2024 19:00;0;18;0;0;0;0;0
PLS;19.08.2024 20:00;0;18;0;0;0;0;0
PLS;19.08.2024 21:00;0;12;0;0;0;0;0
PLS;19.08.2024 22:00;0;15;0;0;0;0;0
PLS;19.08.2024 23:00;0;3;0;0;0;0;0
PLS;20.08.2024 00:00;0;0;0;0;0;0;0
PLS;20.08.2024 01:00;0;6;0;0;0;0;0
PLS;20.08.2024 02:00;0;12;0;0;0;0;0
PLS;20.08.2024 03:00;0;3;0;0;0;0;0
PLS;20.08.2024 04:00;0;15;0;0;0;0;0
PLS;20.08.2024 05:00;0;6;0;0;0;0;0
PLS;20.08.2024 06:00;0;12;0;0;0;0;0
PLS;20.08.2024 07:00;0;0;0;0;0;0;0
PLS;20.08.2024 08:00;0;15;0;0;0;0;0
PLS;20.08.2024 09:00;0;18;0;0;0;0;0
PLS;20.08.2024 10:00;0;24;0;0;0;0;0
PLS;20.08.2024 11:00;0;43;0;0;0;0;0
PLS;20.08.2024 12:00;0;21;0;0;0;0;0
PLS;20.08.2024 13:00;0;27;0;0;0;0;0
PLS;20.08.2024 14:00;0;18;0;0;0;0;0
PLS;20.08.2024 15:00;0;21;0;0;0;0;0
PLS;20.08.2024 16:00;0;24;0;0;0;0;0
PLS;20.08.2024 17:00;0;21;0;0;0;0;0
PLS;20.08.2024 18:00;0;21;0;0;0;0;0
PLS;20.08.2024 19:00;0;18;0;0;0;0;0
PLS;20.08.2024 20:00;0;31;0;0;0;0;0
PLS;20.08.2024 21:00;0;15;0;0;0;0;0
PLS;20.08.2024 22:00;0;21;0;0;0;0;0
PLS;20.08.2024 23:00;0;21;0;0;0;0;0
PLS;21.08.2024 00:00;0;6;0;0;0;0;0
PLS;21.08.2024 01:00;0;3;0;0;0;0;0
PLS;21.08.2024 02:00;0;36;0;0;0;0;0
PLS;21.08.2024 03:00;0;15;0;0;0;0;0
PLS;21.08.2024 04:00;0;15;0;0;0;0;0
PLS;21.08.2024 05:00;0;24;0;0;0;0;0
PLS;21.08.2024 06:00;0;27;0;0;0;0;0
PLS;21.08.2024 07:00;0;24;0;0;0;0;0
PLS;21.08.2024 08:00;0;12;0;0;0;0;0
PLS;21.08.2024 09:00;0;6;0;0;0;0;0
PLS;21.08.2024 10:00;0;21;0;0;0;0;0
PLS;21.08.2024 11:00;0;30;0;0;0;0;0
PLS;21.08.2024 12:00;0;33;0;0;0;0;0
PLS;21.08.2024 13:00;0;52;0;0;0;0;0
PLS;21.08.2024 14:00;0;46;0;0;0;0;0
PLS;21.08.2024 15:00;0;30;0;0;0;0;0
PLS;21.08.2024 16:00;0;73;0;0;0;0;0
PLS;21.08.2024 17:00;0;76;0;0;0;0;0
PLS;21.08.2024 18:00;0;49;0;0;0;0;0
PLS;21.08.2024 19:00;0;43;0;0;0;0;0
PLS;21.08.2024 20:00;0;24;0;0;0;0;0
PLS;21.08.2024 21:00;0;9;0;0;0;0;0
PLS;21.08.2024 22:00;0;18;0;0;0;0;0
PLS;21.08.2024 23:00;0;21;0;0;0;0;0
PLS;22.08.2024 00:00;0;9;0;0;0;0;0
PLS;22.08.2024 01:00;0;15;0;0;0;0;0
PLS;22.08.2024 02:00;0;6;0;0;0;0;0
PLS;22.08.2024 03:00;0;9;0;0;0;0;0
PLS;22.08.2024 04:00;0;3;0;0;0;0;0
PLS;22.08.2024 05:00;0;30;0;0;0;0;0
PLS;22.08.2024 06:00;0;3;0;0;0;0;0
PLS;22.08.2024 07:00;0;3;0;0;0;0;0
PLS;22.08.2024 08:00;0;30;0;0;0;0;0
PLS;22.08.2024 09:00;0;15;0;0;0;0;0
PLS;22.08.2024 10:00;0;9;0;0;0;0;0
PLS;22.08.2024 11:00;0;12;0;0;0;0;0
PLS;22.08.2024 12:00;0;27;0;0;0;0;0
PLS;22.08.2024 13:00;0;27;0;0;0;0;0
PLS;22.08.2024 14:00;0;30;0;0;0;0;0
PLS;22.08.2024 15:00;0;49;0;0;0;0;0
PLS;22.08.2024 16:00;0;39;0;0;0;0;0
PLS;22.08.2024 17:00;0;9;0;0;0;0;0
PLS;22.08.2024 18:00;0;27;0;0;0;0;0
PLS;22.08.2024 19:00;0;21;0;0;0;0;0
PLS;22.08.2024 20:00;0;15;0;0;0;0;0
PLS;22.08.2024 21:00;0;33;0;0;0;0;0
PLS;22.08.2024 22:00;0;9;0;0;0;0;0
PLS;22.08.2024 23:00;0;18;0;0;0;0;0
PLS;23.08.2024 00:00;0;12;0;0;0;0;0
PLS;23.08.2024 01:00;0;15;0;0;0;0;0
PLS;23.08.2024 02:00;0;6;0;0;0;0;0
PLS;23.08.2024 03:00;0;12;0;0;0;0;0
PLS;23.08.2024 04:00;0;12;0;0;0;0;0
PLS;23.08.2024 05:00;0;12;0;0;0;0;0
PLS;23.08.2024 06:00;0;6;0;0;0;0;0
PLS;23.08.2024 07:00;0;21;0;0;0;0;0
PLS;23.08.2024 08:00;0;15;0;0;0;0;0
PLS;23.08.2024 09:00;0;3;0;0;0;0;0
PLS;23.08.2024 10:00;0;33;0;0;0;0;0
PLS;23.08.2024 11:00;0;28;0;0;0;0;0
PLS;23.08.2024 12:00;0;40;0;0;0;0;0
PLS;23.08.2024 13:00;0;61;0;0;0;0;0
PLS;23.08.2024 14:00;0;45;0;0;0;0;0
PLS;23.08.2024 15:00;0;24;0;0;0;0;0
PLS;23.08.2024 16:00;0;24;0;0;0;0;0
PLS;23.08.2024 17:00;0;15;0;0;0;0;0
PLS;23.08.2024 18:00;0;3;0;0;0;0;0
PLS;23.08.2024 19:00;0;15;0;0;0;0;0
PLS;23.08.2024 20:00;0;15;0;0;0;0;0
PLS;23.08.2024 21:00;0;18;0;0;0;0;0
PLS;23.08.2024 22:00;0;6;0;0;0;0;0
PLS;23.08.2024 23:00;0;15;0;0;0;0;0
PLS;24.08.2024 00:00;0;12;0;0;0;0;0
PLS;24.08.2024 01:00;0;27;0;0;0;0;0
PLS;24.08.2024 02:00;0;39;0;0;0;0;0
PLS;24.08.2024 03:00;0;36;0;0;0;0;0
PLS;24.08.2024 04:00;0;24;0;0;0;0;0
PLS;24.08.2024 05:00;0;18;0;0;0;0;0
PLS;24.08.2024 06:00;0;21;0;0;0;0;0
PLS;24.08.2024 07:00;0;18;0;0;0;0;0
PLS;24.08.2024 08:00;0;43;0;0;0;0;0
PLS;24.08.2024 09:00;0;30;0;0;0;0;0
PLS;24.08.2024 10:00;0;24;0;0;0;0;0
PLS;24.08.2024 11:00;0;21;0;0;0;0;0
PLS;24.08.2024 12:00;0;33;0;0;0;0;0
PLS;24.08.2024 13:00;0;27;0;0;0;0;0
PLS;24.08.2024 14:00;0;43;0;0;0;0;0
PLS;24.08.2024 15:00;0;21;0;0;0;0;0
PLS;24.08.2024 16:00;0;61;0;0;0;0;0
PLS;24.08.2024 17:00;0;34;0;0;0;0;0
PLS;24.08.2024 18:00;0;24;0;0;0;0;0
PLS;24.08.2024 19:00;0;24;0;0;0;0;0
PLS;24.08.2024 20:00;0;55;0;0;0;0;0
PLS;24.08.2024 21:00;0;39;0;0;0;0;0
PLS;24.08.2024 22:00;0;46;0;0;0;0;0
PLS;24.08.2024 23:00;0;27;0;0;0;0;0
PLS;25.08.2024 00:00;0;21;0;0;0;0;0
PLS;25.08.2024 01:00;0;36;0;0;0;0;0
PLS;25.08.2024 02:00;0;30;0;0;0;0;0
PLS;25.08.2024 03:00;0;12;0;0;0;0;0
PLS;25.08.2024 04:00;0;18;0;0;0;0;0
PLS;25.08.2024 05:00;0;3;0;0;0;0;0
PLS;25.08.2024 06:00;0;6;0;0;0;0;0
PLS;25.08.2024 07:00;0;0;0;0;0;0;0
PLS;25.08.2024 08:00;0;0;0;0;0;0;0
PLS;25.08.2024 09:00;0;0;0;0;0;0;0
PLS;25.08.2024 10:00;0;3;0;0;0;0;0
PLS;25.08.2024 11:00;0;6;0;0;0;0;0
PLS;25.08.2024 12:00;0;15;0;0;0;0;0
PLS;25.08.2024 13:00;0;12;0;0;0;0;0
PLS;25.08.2024 14:00;0;24;0;0;0;0;0
PLS;25.08.2024 15:00;0;24;0;0;0;0;0
PLS;25.08.2024 16:00;0;12;0;0;0;0;0
PLS;25.08.2024 17:00;0;18;0;0;0;0;0
PLS;25.08.2024 18:00;0;12;0;0;0;0;0
PLS;25.08.2024 19:00;0;12;0;0;0;0;0
PLS;25.08.2024 20:00;0;6;0;0;0;0;0
PLS;25.08.2024 21:00;0;15;0;0;0;0;0
PLS;25.08.2024 22:00;0;9;0;0;0;0;0
PLS;25.08.2024 23:00;0;3;0;0;0;0;0
PLS;26.08.2024 00:00;0;6;0;0;0;0;0
PLS;26.08.2024 01:00;0;3;0;0;0;0;0
PLS;26.08.2024 02:00;0;3;0;0;0;0;0
PLS;26.08.2024 03:00;0;3;0;0;0;0;0
PLS;26.08.2024 04:00;0;0;0;0;0;0;0
PLS;26.08.2024 05:00;0;6;0;0;0;0;0
PLS;26.08.2024 06:00;0;0;0;0;0;0;0
PLS;26.08.2024 07:00;0;9;0;0;0;0;0
PLS;26.08.2024 08:00;0;12;0;0;0;0;0
PLS;26.08.2024 09:00;0;6;0;0;0;0;0
PLS;26.08.2024 10:00;0;21;0;0;0;0;0
PLS;26.08.2024 11:00;0;15;0;0;0;0;0
PLS;26.08.2024 12:00;0;40;0;0;0;0;0
PLS;26.08.2024 13:00;0;82;0;0;0;0;0
PLS;26.08.2024 14:00;0;36;0;0;0;0;0
PLS;26.08.2024 15:00;0;36;0;0;0;0;0
PLS;26.08.2024 16:00;0;61;0;0;0;0;0
PLS;26.08.2024 17:00;0;36;0;0;0;0;0
PLS;26.08.2024 18:00;0;21;0;0;0;0;0
PLS;26.08.2024 19:00;0;24;0;0;0;0;0
PLS;26.08.2024 20:00;0;12;0;0;0;0;0
PLS;26.08.2024 21:00;0;6;0;0;0;0;0
PLS;26.08.2024 22:00;0;0;0;0;0;0;0
PLS;26.08.2024 23:00;0;6;0;0;0;0;0
PLS;27.08.2024 00:00;0;3;0;0;0;0;0
PLS;27.08.2024 01:00;0;9;0;0;0;0;0
PLS;27.08.2024 02:00;0;3;0;0;0;0;0
PLS;27.08.2024 03:00;0;9;0;0;0;0;0
PLS;27.08.2024 04:00;0;0;0;0;0;0;0
PLS;27.08.2024 05:00;0;6;0;0;0;0;0
PLS;27.08.2024 06:00;0;0;0;0;0;0;0
PLS;27.08.2024 07:00;0;12;0;0;0;0;0
PLS;27.08.2024 08:00;0;15;0;0;0;0;0
PLS;27.08.2024 09:00;0;15;0;0;0;0;0
PLS;27.08.2024 10:00;0;27;0;0;0;0;0
PLS;27.08.2024 11:00;0;9;0;0;0;0;0
PLS;27.08.2024 12:00;0;48;0;0;0;0;0
PLS;27.08.2024 13:00;0;39;0;0;0;0;0
PLS;27.08.2024 14:00;0;79;0;0;0;0;0
PLS;27.08.2024 15:00;0;58;0;0;0;0;0
PLS;27.08.2024 16:00;0;36;0;0;0;0;0
PLS;27.08.2024 17:00;0;46;0;0;0;0;0
PLS;27.08.2024 18:00;0;46;0;0;0;0;0
PLS;27.08.2024 19:00;0;27;0;0;0;0;0
PLS;27.08.2024 20:00;0;36;0;0;0;0;0
PLS;27.08.2024 21:00;0;24;0;0;0;0;0
PLS;27.08.2024 22:00;0;12;0;0;0;0;0
PLS;27.08.2024 23:00;0;6;0;0;0;0;0
PLS;28.08.2024 00:00;0;24;0;0;0;0;0
PLS;28.08.2024 01:00;0;12;0;0;0;0;0
PLS;28.08.2024 02:00;0;21;0;0;0;0;0
PLS;28.08.2024 03:00;0;15;0;0;0;0;0
PLS;28.08.2024 04:00;0;0;0;0;0;0;0
PLS;28.08.2024 05:00;0;12;0;0;0;0;0
PLS;28.08.2024 06:00;0;6;0;0;0;0;0
PLS;28.08.2024 07:00;0;18;0;0;0;0;0
PLS;28.08.2024 08:00;0;15;0;0;0;0;0
PLS;28.08.2024 09:00;0;21;0;0;0;0;0
PLS;28.08.2024 10:00;0;36;0;0;0;0;0
PLS;28.08.2024 11:00;0;21;0;0;0;0;0
PLS;28.08.2024 12:00;0;42;0;0;0;0;0
PLS;28.08.2024 13:00;0;36;0;0;0;0;0
PLS;28.08.2024 14:00;0;21;0;0;0;0;0
PLS;28.08.2024 15:00;0;33;0;0;0;0;0
PLS;28.08.2024 16:00;0;21;0;0;0;0;0
PLS;28.08.2024 17:00;0;12;0;0;0;0;0
PLS;28.08.2024 18:00;0;49;0;0;0;0;0
PLS;28.08.2024 19:00;0;36;0;0;0;0;0
PLS;28.08.2024 20:00;0;21;0;0;0;0;0
PLS;28.08.2024 21:00;0;18;0;0;0;0;0
PLS;28.08.2024 22:00;0;36;0;0;0;0;0
PLS;28.08.2024 23:00;0;21;0;0;0;0;0
PLS;29.08.2024 00:00;0;15;0;0;0;0;0
PLS;29.08.2024 01:00;0;9;0;0;0;0;0
PLS;29.08.2024 02:00;0;27;0;0;0;0;0
PLS;29.08.2024 03:00;0;6;0;0;0;0;0
PLS;29.08.2024 04:00;0;21;0;0;0;0;0
PLS;29.08.2024 05:00;0;9;0;0;0;0;0
PLS;29.08.2024 06:00;0;6;0;0;0;0;0
PLS;29.08.2024 07:00;0;24;0;0;0;0;0
PLS;29.08.2024 08:00;0;27;0;0;0;0;0
PLS;29.08.2024 09:00;0;36;0;0;0;0;0
PLS;29.08.2024 10:00;0;40;0;0;0;0;0
PLS;29.08.2024 11:00;0;42;0;0;0;0;0
PLS;29.08.2024 12:00;0;40;0;0;0;0;0
PLS;29.08.2024 13:00;0;36;0;0;0;0;0
PLS;29.08.2024 14:00;0;58;0;0;0;0;0
PLS;29.08.2024 15:00;0;37;0;0;0;0;0
PLS;29.08.2024 16:00;0;27;0;0;0;0;0
PLS;29.08.2024 17:00;0;18;0;0;0;0;0
PLS;29.08.2024 18:00;0;18;0;0;0;0;0
PLS;29.08.2024 19:00;0;12;0;0;0;0;0
PLS;29.08.2024 20:00;0;58;0;0;0;0;0
PLS;29.08.2024 21:00;0;18;0;0;0;0;0
PLS;29.08.2024 22:00;0;27;0;0;0;0;0
PLS;29.08.2024 23:00;0;9;0;0;0;0;0
PLS;30.08.2024 00:00;0;21;0;0;0;0;0
PLS;30.08.2024 01:00;0;18;0;0;0;0;0
PLS;30.08.2024 02:00;0;15;0;0;0;0;0
PLS;30.08.2024 03:00;0;21;0;0;0;0;0
PLS;30.08.2024 04:00;0;21;0;0;0;0;0
PLS;30.08.2024 05:00;0;6;0;0;0;0;0
PLS;30.08.2024 06:00;0;36;0;0;0;0;0
PLS;30.08.2024 07:00;0;24;0;0;0;0;0
PLS;30.08.2024 08:00;0;24;0;0;0;0;0
PLS;30.08.2024 09:00;0;21;0;0;0;0;0
PLS;30.08.2024 10:00;0;33;0;0;0;0;0
PLS;30.08.2024 11:00;0;55;0;0;0;0;0
PLS;30.08.2024 12:00;0;43;0;0;0;0;0
PLS;30.08.2024 13:00;0;33;0;0;0;0;0
PLS;30.08.2024 14:00;0;33;0;0;0;0;0
PLS;30.08.2024 15:00;0;30;0;0;0;0;0
PLS;30.08.2024 16:00;0;30;0;0;0;0;0
PLS;30.08.2024 17:00;0;27;0;0;0;0;0
PLS;30.08.2024 18:00;0;39;0;0;0;0;0
PLS;30.08.2024 19:00;0;36;0;0;0;0;0
PLS;30.08.2024 20:00;0;39;0;0;0;0;0
PLS;30.08.2024 21:00;0;36;0;0;0;0;0
PLS;30.08.2024 22:00;0;27;0;0;0;0;0
PLS;30.08.2024 23:00;0;21;0;0;0;0;0
PLS;31.08.2024 00:00;0;12;0;0;0;0;0
PLS;31.08.2024 01:00;0;21;0;0;0;0;0
PLS;31.08.2024 02:00;0;18;0;0;0;0;0
PLS;31.08.2024 03:00;0;3;0;0;0;0;0
PLS;31.08.2024 04:00;0;21;0;0;0;0;0
PLS;31.08.2024 05:00;0;9;0;0;0;0;0
PLS;31.08.2024 06:00;0;6;0;0;0;0;0
PLS;31.08.2024 07:00;0;27;0;0;0;0;0
PLS;31.08.2024 08:00;0;30;0;0;0;0;0
PLS;31.08.2024 09:00;0;33;0;0;0;0;0
PLS;31.08.2024 10:00;0;45;0;0;0;0;0
PLS;31.08.2024 11:00;0;49;0;0;0;0;0
PLS;31.08.2024 12:00;0;58;0;0;0;0;0
PLS;31.08.2024 13:00;0;24;0;0;0;0;0
PLS;31.08.2024 14:00;0;24;0;0;0;0;0
PLS;31.08.2024 15:00;0;18;0;0;0;0;0
PLS;31.08.2024 16:00;0;30;0;0;0;0;0
PLS;31.08.2024 17:00;0;24;0;0;0;0;0
PLS;31.08.2024 18:00;0;39;0;0;0;0;0
PLS;31.08.2024 19:00;0;15;0;0;0;0;0
PLS;31.08.2024 20:00;0;18;0;0;0;0;0
PLS;31.08.2024 21:00;0;30;0;0;0;0;0
PLS;31.08.2024 22:00;0;21;0;0;0;0;0
PLS;31.08.2024 23:00;0;24;0;0;0;0;0
PLS;01.09.2024 00:00;0;18;0;0;0;0;0
PLS;01.09.2024 01:00;0;18;0;0;0;0;0
PLS;01.09.2024 02:00;0;12;0;0;0;0;0
PLS;01.09.2024 03:00;0;18;0;0;0;0;0
PLS;01.09.2024 04:00;0;15;0;0;0;0;0
PLS;01.09.2024 05:00;0;18;0;0;0;0;0
PLS;01.09.2024 06:00;0;15;0;0;0;0;0
PLS;01.09.2024 07:00;0;12;0;0;0;0;0
PLS;01.09.2024 08:00;0;27;0;0;0;0;0
PLS;01.09.2024 09:00;0;21;0;0;0;0;0
PLS;01.09.2024 10:00;0;30;0;0;0;0;0
PLS;01.09.2024 11:00;0;45;0;0;0;0;0
PLS;01.09.2024 12:00;0;67;0;0;0;0;0
PLS;01.09.2024 13:00;0;24;0;0;0;0;0
PLS;01.09.2024 14:00;0;49;0;0;0;0;0
PLS;01.09.2024 15:00;0;88;0;0;0;0;0
PLS;01.09.2024 16:00;0;39;0;0;0;0;0
PLS;01.09.2024 17:00;0;67;0;0;0;0;0
PLS;01.09.2024 18:00;0;15;0;0;0;0;0
PLS;01.09.2024 19:00;0;12;0;0;0;0;0
PLS;01.09.2024 20:00;0;12;0;0;0;0;0
PLS;01.09.2024 21:00;0;3;0;0;0;0;0
PLS;01.09.2024 22:00;0;0;0;0;0;0;0
PLS;01.09.2024 23:00;0;3;0;0;0;0;0
PLS;02.09.2024 00:00;0;0;0;0;0;0;0
PLS;02.09.2024 01:00;0;0;0;0;0;0;0
PLS;02.09.2024 02:00;0;0;0;0;0;0;0
PLS;02.09.2024 03:00;0;0;0;0;0;0;0
PLS;02.09.2024 04:00;0;3;0;0;0;0;0
PLS;02.09.2024 05:00;0;0;0;0;0;0;0
PLS;02.09.2024 06:00;0;3;0;0;0;0;0
PLS;02.09.2024 07:00;0;18;0;0;0;0;0
PLS;02.09.2024 08:00;0;9;0;0;0;0;0
PLS;02.09.2024 09:00;0;18;0;0;0;0;0
PLS;02.09.2024 10:00;0;24;0;0;0;0;0
PLS;02.09.2024 11:00;0;27;0;0;0;0;0
PLS;02.09.2024 12:00;0;18;0;0;0;0;0
PLS;02.09.2024 13:00;0;18;0;0;0;0;0
PLS;02.09.2024 14:00;0;46;0;0;0;0;0
PLS;02.09.2024 15:00;0;30;0;0;0;0;0
PLS;02.09.2024 16:00;0;18;0;0;0;0;0
PLS;02.09.2024 17:00;0;6;0;0;0;0;0
PLS;02.09.2024 18:00;0;9;0;0;0;0;0
PLS;02.09.2024 19:00;0;9;0;0;0;0;0
PLS;02.09.2024 20:00;0;6;0;0;0;0;0
PLS;02.09.2024 21:00;0;0;0;0;0;0;0
PLS;02.09.2024 22:00;0;0;0;0;0;0;0
PLS;02.09.2024 23:00;0;6;0;0;0;0;0
PLS;03.09.2024 00:00;0;9;0;0;0;0;0
PLS;03.09.2024 01:00;0;3;0;0;0;0;0
PLS;03.09.2024 02:00;0;3;0;0;0;0;0
PLS;03.09.2024 03:00;0;0;0;0;0;0;0
PLS;03.09.2024 04:00;0;3;0;0;0;0;0
PLS;03.09.2024 05:00;0;9;0;0;0;0;0
PLS;03.09.2024 06:00;0;12;0;0;0;0;0
PLS;03.09.2024 07:00;0;6;0;0;0;0;0
PLS;03.09.2024 08:00;0;9;0;0;0;0;0
PLS;03.09.2024 09:00;0;21;0;0;0;0;0
PLS;03.09.2024 10:00;0;27;0;0;0;0;0
PLS;03.09.2024 11:00;0;34;0;0;0;0;0
PLS;03.09.2024 12:00;0;37;0;0;0;0;0
PLS;03.09.2024 13:00;0;39;0;0;0;0;0
PLS;03.09.2024 14:00;0;18;0;0;0;0;0
PLS;03.09.2024 15:00;0;85;0;0;0;0;0
PLS;03.09.2024 16:00;0;30;0;0;0;0;0
PLS;03.09.2024 17:00;0;94;0;0;0;0;0
PLS;03.09.2024 18:00;0;49;0;0;0;0;0
PLS;03.09.2024 19:00;0;27;0;0;0;0;0
PLS;03.09.2024 20:00;0;27;0;0;0;0;0
PLS;03.09.2024 21:00;0;40;0;0;0;0;0
PLS;03.09.2024 22:00;0;12;0;0;0;0;0
PLS;03.09.2024 23:00;0;0;0;0;0;0;0
PLS;04.09.2024 00:00;0;6;0;0;0;0;0
PLS;04.09.2024 01:00;0;6;0;0;0;0;0
PLS;04.09.2024 02:00;0;0;0;0;0;0;0
PLS;04.09.2024 03:00;0;0;0;0;0;0;0
PLS;04.09.2024 04:00;0;0;0;0;0;0;0
PLS;04.09.2024 05:00;0;6;0;0;0;0;0
